x, y, z, phi1, phi2
0.0371875, -0.0165625, 1e-12, 4.24559058486349, 0.0515520190607942
0.0378125, -0.0165625, 1e-12, 4.24573639627987, 0.0489809971025915
0.0384375, -0.0165625, 1e-12, 4.24590003816874, 0.0465409637471368
0.0390625, -0.0165625, 1e-12, 4.24607818813446, 0.0442251514737709
0.0396875, -0.0165625, 1e-12, 4.24626793158113, 0.0420271279322064
0.0203125, -0.0159375, 1e-12, 4.27647493464125, 0.208449887266388
0.0209375, -0.0159375, 1e-12, 4.27110849948238, 0.198430566529643
0.0215625, -0.0159375, 1e-12, 4.2664187190188, 0.188770801112504
0.0221875, -0.0159375, 1e-12, 4.26233566418215, 0.179483063719649
0.0228125, -0.0159375, 1e-12, 4.25879515552443, 0.170573815006817
0.0234375, -0.0159375, 1e-12, 4.25573858889267, 0.162044637720505
0.0240625, -0.0159375, 1e-12, 4.25311268220674, 0.153893205440895
0.0246875, -0.0159375, 1e-12, 4.25086917176902, 0.146114103251973
0.0253125, -0.0159375, 1e-12, 4.24896447977671, 0.138699517731504
0.0259375, -0.0159375, 1e-12, 4.2473593692427, 0.131639812935426
0.0265625, -0.0159375, 1e-12, 4.24601859817859, 0.124924007869517
0.0271875, -0.0159375, 1e-12, 4.24491058147463, 0.118540169521194
0.0278125, -0.0159375, 1e-12, 4.24400706626177, 0.112475734018282
0.0284375, -0.0159375, 1e-12, 4.24328282451377, 0.106717766988694
0.0290625, -0.0159375, 1e-12, 4.24271536511881, 0.10125317277636
0.0296875, -0.0159375, 1e-12, 4.24228466651552, 0.0960688608591021
0.0303125, -0.0159375, 1e-12, 4.24197293016234, 0.0911518766301174
0.0309375, -0.0159375, 1e-12, 4.24176435452191, 0.0864895026509551
0.0315625, -0.0159375, 1e-12, 4.24164492883833, 0.0820693355574486
0.0321875, -0.0159375, 1e-12, 4.24160224572006, 0.0778793429934942
0.0328125, -0.0159375, 1e-12, 4.24162533138046, 0.0739079042508774
0.0334375, -0.0159375, 1e-12, 4.2417044923039, 0.0701438376955399
0.0340625, -0.0159375, 1e-12, 4.24183117707754, 0.0665764175505082
0.0346875, -0.0159375, 1e-12, 4.24199785214029, 0.0631953821723996
0.0353125, -0.0159375, 1e-12, 4.24219789023963, 0.0599909355919077
0.0359375, -0.0159375, 1e-12, 4.24242547044422, 0.056953743779762
0.0365625, -0.0159375, 1e-12, 4.24267548862807, 0.0540749268401643
0.0371875, -0.0159375, 1e-12, 4.2429434774169, 0.0513460481163739
0.0378125, -0.0159375, 1e-12, 4.24322553466346, 0.0487591010115876
0.0384375, -0.0159375, 1e-12, 4.24351825959517, 0.0463064941770664
0.0390625, -0.0159375, 1e-12, 4.24381869585144, 0.0439810355938438
0.0396875, -0.0159375, 1e-12, 4.244124280699, 0.0417759159702656
0.0203125, -0.0153125, 1e-12, 4.26589927795963, 0.213981249933117
0.0209375, -0.0153125, 1e-12, 4.26092437651681, 0.203240791022671
0.0215625, -0.0153125, 1e-12, 4.25663861978679, 0.192936334242236
0.0221875, -0.0153125, 1e-12, 4.25296554448138, 0.183073852702314
0.0228125, -0.0153125, 1e-12, 4.24983570938981, 0.173653535579755
0.0234375, -0.0153125, 1e-12, 4.24718632877767, 0.164671006616451
0.0240625, -0.0153125, 1e-12, 4.24496084836181, 0.156118344936132
0.0246875, -0.0153125, 1e-12, 4.2431084919823, 0.147984933493398
0.0253125, -0.0153125, 1e-12, 4.2415837994821, 0.140258158932543
0.0259375, -0.0153125, 1e-12, 4.24034617036504, 0.132923984556361
0.0265625, -0.0153125, 1e-12, 4.23935942323301, 0.125967415799033
0.0271875, -0.0153125, 1e-12, 4.23859137753659, 0.119372875263736
0.0278125, -0.0153125, 1e-12, 4.23801346158152, 0.113124502148352
0.0284375, -0.0153125, 1e-12, 4.23760034882775, 0.107206388811669
0.0290625, -0.0153125, 1e-12, 4.23732962314279, 0.101602765361968
0.0296875, -0.0153125, 1e-12, 4.23718147270297, 0.0962981414906595
0.0303125, -0.0153125, 1e-12, 4.23713841157719, 0.0912774133219527
0.0309375, -0.0153125, 1e-12, 4.23718502759898, 0.0865259417930448
0.0315625, -0.0153125, 1e-12, 4.23730775487585, 0.0820296080011486
0.0321875, -0.0153125, 1e-12, 4.23749466915244, 0.0777748500350031
0.0328125, -0.0153125, 1e-12, 4.23773530420085, 0.0737486850303798
0.0334375, -0.0153125, 1e-12, 4.23802048743107, 0.0699387195332642
0.0340625, -0.0153125, 1e-12, 4.23834219297611, 0.0663331507040241
0.0346875, -0.0153125, 1e-12, 4.23869341059535, 0.0629207604357634
0.0353125, -0.0153125, 1e-12, 4.23906802884502, 0.0596909040767122
0.0359375, -0.0153125, 1e-12, 4.23946073107806, 0.0566334951280905
0.0365625, -0.0153125, 1e-12, 4.23986690295175, 0.0537389870252051
0.0371875, -0.0153125, 1e-12, 4.240282550236, 0.0509983528917702
0.0378125, -0.0153125, 1e-12, 4.24070422582592, 0.0484030639781128
0.0384375, -0.0153125, 1e-12, 4.24112896496671, 0.0459450673466331
0.0390625, -0.0153125, 1e-12, 4.24155422779733, 0.0436167632472869
0.0396875, -0.0153125, 1e-12, 4.24197784840964, 0.0414109825273913
0.0203125, -0.0146875, 1e-12, 4.2545544615503, 0.219085433524792
0.0209375, -0.0146875, 1e-12, 4.25005477267484, 0.207611472183942
0.0215625, -0.0146875, 1e-12, 4.24624935660509, 0.196657061940701
0.0221875, -0.0146875, 1e-12, 4.24305551122481, 0.186220247042357
0.0228125, -0.0146875, 1e-12, 4.24039891829586, 0.17629373981441
0.0234375, -0.0146875, 1e-12, 4.23821304799931, 0.166866196905416
0.0240625, -0.0146875, 1e-12, 4.23643853696519, 0.157923266410762
0.0246875, -0.0146875, 1e-12, 4.23502256561273, 0.149448440087312
0.0253125, -0.0146875, 1e-12, 4.23391825249309, 0.141423741289581
0.0259375, -0.0146875, 1e-12, 4.2330840772184, 0.133830275530099
0.0265625, -0.0146875, 1e-12, 4.23248333904251, 0.126648666950273
0.0271875, -0.0146875, 1e-12, 4.23208365487055, 0.119859400629019
0.0278125, -0.0146875, 1e-12, 4.2318564981293, 0.113443087626149
0.0284375, -0.0146875, 1e-12, 4.23177677829727, 0.107380666980131
0.0290625, -0.0146875, 1e-12, 4.23182245979414, 0.101653556550696
0.0296875, -0.0146875, 1e-12, 4.23197421822411, 0.0962437625944957
0.0303125, -0.0146875, 1e-12, 4.23221513154979, 0.0911339562569367
0.0309375, -0.0146875, 1e-12, 4.23253040356274, 0.0863075237222006
0.0315625, -0.0146875, 1e-12, 4.23290711695108, 0.0817485955530921
0.0321875, -0.0146875, 1e-12, 4.23333401329904, 0.0774420597410712
0.0328125, -0.0146875, 1e-12, 4.23380129745424, 0.0733735621456946
0.0334375, -0.0146875, 1e-12, 4.23430046384066, 0.0695294973058048
0.0340625, -0.0146875, 1e-12, 4.23482414246095, 0.0658969920294821
0.0346875, -0.0146875, 1e-12, 4.23536596250909, 0.0624638836963232
0.0353125, -0.0146875, 1e-12, 4.23592043169308, 0.0592186948171735
0.0359375, -0.0146875, 1e-12, 4.23648282954291, 0.0561506050787
0.0365625, -0.0146875, 1e-12, 4.23704911314634, 0.0532494218410226
0.0371875, -0.0146875, 1e-12, 4.23761583391281, 0.0505055498458554
0.0378125, -0.0146875, 1e-12, 4.23818006411136, 0.0479099607217584
0.0384375, -0.0146875, 1e-12, 4.23873933206307, 0.0454541627350376
0.0390625, -0.0146875, 1e-12, 4.2392915649903, 0.0431301711237094
0.0396875, -0.0146875, 1e-12, 4.23983503863591, 0.0409304792628359
0.0203125, -0.0140625, 1e-12, 4.24242844058973, 0.223670720509459
0.0209375, -0.0140625, 1e-12, 4.23849535909795, 0.211459247312848
0.0215625, -0.0140625, 1e-12, 4.23525270996884, 0.199857597342953
0.0221875, -0.0140625, 1e-12, 4.23261210873124, 0.188854363111469
0.0228125, -0.0140625, 1e-12, 4.23049497294204, 0.178433522492008
0.0234375, -0.0140625, 1e-12, 4.22883166290034, 0.168575734948197
0.0240625, -0.0140625, 1e-12, 4.22756063713865, 0.159259380517336
0.0246875, -0.0140625, 1e-12, 4.22662764371746, 0.150461385118978
0.0253125, -0.0140625, 1e-12, 4.22598496021306, 0.142157869741415
0.0259375, -0.0140625, 1e-12, 4.2255906894449, 0.134324655447373
0.0265625, -0.0140625, 1e-12, 4.22540811387477, 0.126937651085957
0.0271875, -0.0140625, 1e-12, 4.22540510878547, 0.119973146154387
0.0278125, -0.0140625, 1e-12, 4.22555361247121, 0.113408027414079
0.0284375, -0.0140625, 1e-12, 4.22582915048757, 0.107219934592306
0.0290625, -0.0140625, 1e-12, 4.22621041031998, 0.101387367737886
0.0296875, -0.0140625, 1e-12, 4.22667886249039, 0.0958897564862018
0.0303125, -0.0140625, 1e-12, 4.22721842402468, 0.0907074995649265
0.0309375, -0.0140625, 1e-12, 4.22781516026842, 0.085821981280228
0.0315625, -0.0140625, 1e-12, 4.22845702120879, 0.0812155704127227
0.0321875, -0.0140625, 1e-12, 4.22913360869426, 0.0768716058776702
0.0328125, -0.0140625, 1e-12, 4.22983597121165, 0.0727743726256683
0.0334375, -0.0140625, 1e-12, 4.23055642316253, 0.0689090705448265
0.0340625, -0.0140625, 1e-12, 4.23128838586258, 0.065261778544639
0.0346875, -0.0140625, 1e-12, 4.23202624776138, 0.0618194155317173
0.0353125, -0.0140625, 1e-12, 4.23276524163813, 0.0585696996082037
0.0359375, -0.0140625, 1e-12, 4.23350133676976, 0.0555011065185702
0.0365625, -0.0140625, 1e-12, 4.23423114428913, 0.0526028281258831
0.0371875, -0.0140625, 1e-12, 4.23495183415223, 0.0498647315032552
0.0378125, -0.0140625, 1e-12, 4.23566106231538, 0.0472773190707945
0.0384375, -0.0140625, 1e-12, 4.23635690688687, 0.0448316900853399
0.0390625, -0.0140625, 1e-12, 4.23703781216324, 0.0425195036934146
0.0396875, -0.0140625, 1e-12, 4.23770253959074, 0.0403329436820695
0.0203125, -0.0134375, 1e-12, 4.22951867053606, 0.227637013732927
0.0209375, -0.0134375, 1e-12, 4.2262508239787, 0.214694181756613
0.0215625, -0.0134375, 1e-12, 4.22365889774319, 0.202457484381605
0.0221875, -0.0134375, 1e-12, 4.22164968916557, 0.190904486821772
0.0228125, -0.0134375, 1e-12, 4.22014122597401, 0.180009160907547
0.0234375, -0.0134375, 1e-12, 4.21906161287509, 0.169743151458085
0.0240625, -0.0134375, 1e-12, 4.21834794492011, 0.160076763645151
0.0246875, -0.0134375, 1e-12, 4.21794530096233, 0.150979724069837
0.0253125, -0.0134375, 1e-12, 4.21780582307043, 0.142421759549631
0.0259375, -0.0134375, 1e-12, 4.21788788273694, 0.134373029993073
0.0265625, -0.0134375, 1e-12, 4.21815533144084, 0.126804445212602
0.0271875, -0.0134375, 1e-12, 4.21857683109149, 0.119687890016273
0.0278125, -0.0134375, 1e-12, 4.21912525872661, 0.112996377318011
0.0284375, -0.0134375, 1e-12, 4.21977717928892, 0.106704145196538
0.0290625, -0.0134375, 1e-12, 4.22051238016797, 0.10078671070029
0.0296875, -0.0134375, 1e-12, 4.22131346132415, 0.0952208906337231
0.0303125, -0.0134375, 1e-12, 4.22216547511093, 0.0899847974750178
0.0309375, -0.0134375, 1e-12, 4.22305561030724, 0.0850578168847882
0.0315625, -0.0134375, 1e-12, 4.22397291531759, 0.0804205718999057
0.0321875, -0.0134375, 1e-12, 4.22490805595789, 0.0760548778073922
0.0328125, -0.0134375, 1e-12, 4.22585310369988, 0.0719436908112607
0.0334375, -0.0134375, 1e-12, 4.2268013506818, 0.068071052899605
0.0340625, -0.0134375, 1e-12, 4.22774714820016, 0.0644220347566522
0.0346875, -0.0134375, 1e-12, 4.22868576577165, 0.0609826781174301
0.0353125, -0.0134375, 1e-12, 4.22961326819569, 0.0577399386087768
0.0359375, -0.0134375, 1e-12, 4.23052640835515, 0.0546816298413666
0.0365625, -0.0134375, 1e-12, 4.23142253376814, 0.0517963692984604
0.0371875, -0.0134375, 1e-12, 4.23229950514832, 0.0490735263961923
0.0378125, -0.0134375, 1e-12, 4.23315562544837, 0.0465031729577337
0.0384375, -0.0134375, 1e-12, 4.23398957805245, 0.0440760362417544
0.0390625, -0.0134375, 1e-12, 4.23480037295199, 0.0417834545880017
0.0396875, -0.0134375, 1e-12, 4.23558729988708, 0.0396173356844305
0.0203125, -0.0128125, 1e-12, 4.21583414167213, 0.230876449207004
0.0209375, -0.0128125, 1e-12, 4.2133365506713, 0.217220479011989
0.0215625, -0.0128125, 1e-12, 4.21148794755833, 0.204371952894735
0.0221875, -0.0128125, 1e-12, 4.21019152579624, 0.192295836900372
0.0228125, -0.0128125, 1e-12, 4.2093630876919, 0.180954861163147
0.0234375, -0.0128125, 1e-12, 4.20892957491735, 0.170310694372757
0.0240625, -0.0128125, 1e-12, 4.20882772801093, 0.160324827318776
0.0246875, -0.0128125, 1e-12, 4.20900287727835, 0.150959226300921
0.0253125, -0.0128125, 1e-12, 4.20940786162135, 0.142176805688069
0.0259375, -0.0128125, 1e-12, 4.21000206825786, 0.133941759316477
0.0265625, -0.0128125, 1e-12, 4.21075058433474, 0.126219782511772
0.0271875, -0.0128125, 1e-12, 4.21162345054997, 0.118978210060481
0.0278125, -0.0128125, 1e-12, 4.21259500672585, 0.112186090216456
0.0284375, -0.0128125, 1e-12, 4.21364331955117, 0.105814210599411
0.0290625, -0.0128125, 1e-12, 4.21474968325703, 0.0998350884469666
0.0296875, -0.0128125, 1e-12, 4.21589818468679, 0.0942229349652357
0.0303125, -0.0128125, 1e-12, 4.21707532498216, 0.0889536013578106
0.0309375, -0.0128125, 1e-12, 4.21826969088084, 0.0840045123928733
0.0315625, -0.0128125, 1e-12, 4.21947166937224, 0.0793545920060089
0.0321875, -0.0128125, 1e-12, 4.22067320016581, 0.0749841843610921
0.0328125, -0.0128125, 1e-12, 4.22186756108052, 0.0708749729457873
0.0334375, -0.0128125, 1e-12, 4.22304918205898, 0.0670098996152642
0.0340625, -0.0128125, 1e-12, 4.22421348404501, 0.0633730849802429
0.0346875, -0.0128125, 1e-12, 4.22535673944078, 0.0599497511334401
0.0353125, -0.0128125, 1e-12, 4.2264759512823, 0.0567261473978328
0.0359375, -0.0128125, 1e-12, 4.22756874864499, 0.0536894795416957
0.0365625, -0.0128125, 1e-12, 4.22863329611746, 0.0508278427237639
0.0371875, -0.0128125, 1e-12, 4.22966821546793, 0.0481301582949664
0.0378125, -0.0128125, 1e-12, 4.23067251787657, 0.0455861144812352
0.0384375, -0.0128125, 1e-12, 4.23164554532431, 0.0431861108972729
0.0390625, -0.0128125, 1e-12, 4.23258691991683, 0.0409212067877284
0.0396875, -0.0128125, 1e-12, 4.23349650008614, 0.0387830728552051
0.0203125, -0.0121875, 1e-12, 4.20139750867217, 0.233274426106655
0.0209375, -0.0121875, 1e-12, 4.19978033251765, 0.218937545148068
0.0215625, -0.0121875, 1e-12, 4.19877106574238, 0.205512971295732
0.0221875, -0.0121875, 1e-12, 4.19827089609743, 0.192951575775347
0.0228125, -0.0121875, 1e-12, 4.19819487478977, 0.181203708911635
0.0234375, -0.0121875, 1e-12, 4.19847012151048, 0.170220209393018
0.0240625, -0.0121875, 1e-12, 4.19903422922126, 0.159953124250461
0.0246875, -0.0121875, 1e-12, 4.199833857066, 0.150356206266307
0.0253125, -0.0121875, 1e-12, 4.20082349639985, 0.141385241445313
0.0259375, -0.0121875, 1e-12, 4.20196439352405, 0.132998247861597
0.0265625, -0.0121875, 1e-12, 4.20322361256232, 0.12515557816007
0.0271875, -0.0121875, 1e-12, 4.20457322252769, 0.117819950816664
0.0278125, -0.0121875, 1e-12, 4.20598959367725, 0.110956429589822
0.0284375, -0.0121875, 1e-12, 4.20745278952129, 0.104532366128394
0.0290625, -0.0121875, 1e-12, 4.20894604220041, 0.0985173171943457
0.0296875, -0.0121875, 1e-12, 4.2104553002819, 0.0928829452145715
0.0303125, -0.0121875, 1e-12, 4.21196883930082, 0.087602908735765
0.0309375, -0.0121875, 1e-12, 4.2134769265536, 0.0826527476921201
0.0315625, -0.0121875, 1e-12, 4.21497153272697, 0.0780097671064766
0.0321875, -0.0121875, 1e-12, 4.21644608391042, 0.0736529218507322
0.0328125, -0.0121875, 1e-12, 4.21789524839714, 0.0695627043272623
0.0334375, -0.0121875, 1e-12, 4.21931475343395, 0.0657210363493765
0.0340625, -0.0121875, 1e-12, 4.22070122774146, 0.0621111660558148
0.0346875, -0.0121875, 1e-12, 4.22205206620244, 0.0587175703607253
0.0353125, -0.0121875, 1e-12, 4.22336531361625, 0.055525863191943
0.0359375, -0.0121875, 1e-12, 4.22463956485041, 0.0525227095874475
0.0365625, -0.0121875, 1e-12, 4.22587387909421, 0.0496957455875488
0.0371875, -0.0121875, 1e-12, 4.22706770624169, 0.0470335037668543
0.0378125, -0.0121875, 1e-12, 4.22822082370841, 0.0445253441861811
0.0384375, -0.0121875, 1e-12, 4.22933328222548, 0.0421613905031562
0.0390625, -0.0121875, 1e-12, 4.23040535935866, 0.0399324709556995
0.0396875, -0.0121875, 1e-12, 4.23143751967669, 0.0378300639205937
0.0203125, -0.0115625, 1e-12, 4.18624723731153, 0.234711118520251
0.0209375, -0.0115625, 1e-12, 4.18562405530544, 0.219741450905981
0.0215625, -0.0115625, 1e-12, 4.18555194287359, 0.205790624677313
0.0221875, -0.0115625, 1e-12, 4.1859320835728, 0.19279408480427
0.0228125, -0.0115625, 1e-12, 4.18668056904742, 0.18068883340101
0.0234375, -0.0115625, 1e-12, 4.18772628591099, 0.169414191577795
0.0240625, -0.0115625, 1e-12, 4.18900907885007, 0.158912290749672
0.0246875, -0.0115625, 1e-12, 4.19047816146508, 0.149128362761715
0.0253125, -0.0115625, 1e-12, 4.19209074648837, 0.140010882070307
0.0259375, -0.0115625, 1e-12, 4.19381086844665, 0.131511600665145
0.0265625, -0.0115625, 1e-12, 4.19560837394876, 0.123585506675718
0.0271875, -0.0115625, 1e-12, 4.19745805719478, 0.116190730072649
0.0278125, -0.0115625, 1e-12, 4.19933892077606, 0.10928841306538
0.0284375, -0.0115625, 1e-12, 4.201233544227, 0.102842558331327
0.0290625, -0.0115625, 1e-12, 4.20312754501723, 0.0968198647879071
0.0296875, -0.0115625, 1e-12, 4.20500911870034, 0.0911895580029399
0.0303125, -0.0115625, 1e-12, 4.20686864674826, 0.0859232203476292
0.0309375, -0.0115625, 1e-12, 4.20869836220212, 0.0809946244872397
0.0315625, -0.0115625, 1e-12, 4.21049206467237, 0.0763795726668073
0.0321875, -0.0115625, 1e-12, 4.21224487743942, 0.0720557433969575
0.0328125, -0.0115625, 1e-12, 4.21395304045928, 0.0680025465115728
0.0334375, -0.0115625, 1e-12, 4.21561373398553, 0.0642009871031819
0.0340625, -0.0115625, 1e-12, 4.21722492829687, 0.0606335385037351
0.0346875, -0.0115625, 1e-12, 4.21878525568543, 0.0572840242372203
0.0353125, -0.0115625, 1e-12, 4.22029390142993, 0.0541375087026699
0.0359375, -0.0115625, 1e-12, 4.22175051096291, 0.0511801962333505
0.0365625, -0.0115625, 1e-12, 4.22315511085477, 0.0483993381063145
0.0371875, -0.0115625, 1e-12, 4.22450804158945, 0.0457831470353305
0.0378125, -0.0115625, 1e-12, 4.225809900406, 0.0433207186613516
0.0384375, -0.0115625, 1e-12, 4.22706149273536, 0.0410019595518447
0.0390625, -0.0115625, 1e-12, 4.22826379097831, 0.0388175212288352
0.0396875, -0.0115625, 1e-12, 4.22941789955491, 0.0367587397618129
0.0203125, -0.0109375, 1e-12, 4.17043966584803, 0.235063521120329
0.0209375, -0.0109375, 1e-12, 4.1709252606395, 0.219526822605154
0.0215625, -0.0109375, 1e-12, 4.1718879235898, 0.20511483488409
0.0221875, -0.0109375, 1e-12, 4.17323123856261, 0.191746510463155
0.0228125, -0.0109375, 1e-12, 4.17487443707167, 0.179344784880478
0.0234375, -0.0109375, 1e-12, 4.1767499950667, 0.167837003883658
0.0240625, -0.0109375, 1e-12, 4.17880158386006, 0.157155118877481
0.0246875, -0.0109375, 1e-12, 4.18098232783979, 0.147235718250133
0.0253125, -0.0109375, 1e-12, 4.18325332611202, 0.138019944939899
0.0259375, -0.0109375, 1e-12, 4.18558240003308, 0.129453337555141
0.0265625, -0.0109375, 1e-12, 4.18794303332651, 0.12148562250875
0.0271875, -0.0109375, 1e-12, 4.19031347591332, 0.114070477208109
0.0278125, -0.0109375, 1e-12, 4.19267598661005, 0.107165278767911
0.0284375, -0.0109375, 1e-12, 4.19501619343091, 0.100730848539865
0.0290625, -0.0109375, 1e-12, 4.19732255337084, 0.0947311996408037
0.0296875, -0.0109375, 1e-12, 4.19958589627171, 0.089133292350745
0.0303125, -0.0109375, 1e-12, 4.20179903971954, 0.0839068005487007
0.0309375, -0.0109375, 1e-12, 4.20395646392896, 0.0790238911072128
0.0315625, -0.0109375, 1e-12, 4.20605403728148, 0.0744590172635953
0.0321875, -0.0109375, 1e-12, 4.2080887846374, 0.0701887263405302
0.0328125, -0.0109375, 1e-12, 4.21005869177136, 0.06619148173597
0.0334375, -0.0109375, 1e-12, 4.21196254032186, 0.0624474987927645
0.0340625, -0.0109375, 1e-12, 4.21379976852311, 0.0589385939547843
0.0346875, -0.0109375, 1e-12, 4.21557035372819, 0.0556480464903103
0.0353125, -0.0109375, 1e-12, 4.21727471335621, 0.0525604719939039
0.0359375, -0.0109375, 1e-12, 4.21891362142229, 0.0496617068488822
0.0365625, -0.0109375, 1e-12, 4.22048813825145, 0.0469387028319729
0.0371875, -0.0109375, 1e-12, 4.22199955135063, 0.04437943106081
0.0378125, -0.0109375, 1e-12, 4.22344932572711, 0.0419727945170826
0.0384375, -0.0109375, 1e-12, 4.22483906220613, 0.0397085484184735
0.0390625, -0.0109375, 1e-12, 4.22617046252361, 0.0375772277575598
0.0396875, -0.0109375, 1e-12, 4.227445300158, 0.0355700813729779
0.0203125, -0.0103125, 1e-12, 4.15405085495782, 0.234208060103514
0.0209375, -0.0103125, 1e-12, 4.15575848749515, 0.218189174584133
0.0215625, -0.0103125, 1e-12, 4.15785095771368, 0.203397423284722
0.0221875, -0.0103125, 1e-12, 4.16023703153913, 0.189734574806045
0.0228125, -0.0103125, 1e-12, 4.16284145808587, 0.177109114379433
0.0234375, -0.0103125, 1e-12, 4.16560232813442, 0.165436249458166
0.0240625, -0.0103125, 1e-12, 4.1684688606608, 0.154637744332801
0.0246875, -0.0103125, 1e-12, 4.17139955039045, 0.144641644311552
0.0253125, -0.0103125, 1e-12, 4.17436061883543, 0.135381932895857
0.0259375, -0.0103125, 1e-12, 4.17732471983531, 0.12679815280625
0.0265625, -0.0103125, 1e-12, 4.18026985816373, 0.118835012492081
0.0271875, -0.0103125, 1e-12, 4.18317848630032, 0.111441993016944
0.0278125, -0.0103125, 1e-12, 4.18603675006955, 0.104572965303645
0.0284375, -0.0103125, 1e-12, 4.18883385860947, 0.0981858241697438
0.0290625, -0.0103125, 1e-12, 4.19156155815597, 0.0922421430324857
0.0296875, -0.0103125, 1e-12, 4.19421369251125, 0.0867068513472165
0.0303125, -0.0103125, 1e-12, 4.19678583590158, 0.0815479355708439
0.0309375, -0.0103125, 1e-12, 4.19927498630128, 0.0767361635666863
0.0315625, -0.0103125, 1e-12, 4.20167930928037, 0.0722448317815137
0.0321875, -0.0103125, 1e-12, 4.20399792408402, 0.0680495341500883
0.0328125, -0.0103125, 1e-12, 4.20623072502804, 0.0641279514579455
0.0334375, -0.0103125, 1e-12, 4.20837823243997, 0.0604596597759465
0.0340625, -0.0103125, 1e-12, 4.21044146832923, 0.05702595653816
0.0346875, -0.0103125, 1e-12, 4.21242185276374, 0.0538097028442945
0.0353125, -0.0103125, 1e-12, 4.21432111759198, 0.0507951806120125
0.0359375, -0.0103125, 1e-12, 4.21614123470002, 0.0479679632705246
0.0365625, -0.0103125, 1e-12, 4.2178843564522, 0.0453147987659069
0.0371875, -0.0103125, 1e-12, 4.21955276634705, 0.042823503734243
0.0378125, -0.0103125, 1e-12, 4.2211488382392, 0.0404828677864799
0.0384375, -0.0103125, 1e-12, 4.22267500274473, 0.0382825669357711
0.0390625, -0.0103125, 1e-12, 4.22413371967034, 0.0362130852820086
0.0396875, -0.0103125, 1e-12, 4.22552745549263, 0.0342656441479514
0.0203125, -0.0096875, 1e-12, 4.13717808028348, 0.232023770962505
0.0209375, -0.0096875, 1e-12, 4.14021627695021, 0.215627671262603
0.0215625, -0.0096875, 1e-12, 4.14352824257369, 0.200554496877083
0.0221875, -0.0096875, 1e-12, 4.14703102860419, 0.186688627280834
0.0228125, -0.0096875, 1e-12, 4.15065750518523, 0.173924131871864
0.0234375, -0.0096875, 1e-12, 4.15435355838462, 0.162164274142686
0.0240625, -0.0096875, 1e-12, 4.15807577899177, 0.151320927849216
0.0246875, -0.0096875, 1e-12, 4.1617895569705, 0.14131395278148
0.0253125, -0.0096875, 1e-12, 4.16546751035479, 0.132070562296586
0.0259375, -0.0096875, 1e-12, 4.16908818973388, 0.123524703804128
0.0265625, -0.0096875, 1e-12, 4.17263500978491, 0.115616465638055
0.0271875, -0.0096875, 1e-12, 4.17609536786968, 0.108291518303736
0.0278125, -0.0096875, 1e-12, 4.17945991678741, 0.101500594304249
0.0284375, -0.0096875, 1e-12, 4.18272196461053, 0.0951990081570715
0.0290625, -0.0096875, 1e-12, 4.18587697933278, 0.0893462164722112
0.0296875, -0.0096875, 1e-12, 4.18892218000722, 0.0839054168302653
0.0303125, -0.0096875, 1e-12, 4.19185619929538, 0.0788431834964124
0.0309375, -0.0096875, 1e-12, 4.19467880501251, 0.0741291376056008
0.0315625, -0.0096875, 1e-12, 4.19739067044094, 0.0697356492625646
0.0321875, -0.0096875, 1e-12, 4.19999318498051, 0.0656375689510481
0.0328125, -0.0096875, 1e-12, 4.20248829818031, 0.061811985691948
0.0334375, -0.0096875, 1e-12, 4.20487839140967, 0.058238009495913
0.0340625, -0.0096875, 1e-12, 4.20716617242398, 0.0548965757981505
0.0346875, -0.0096875, 1e-12, 4.20935458890192, 0.0517702697249569
0.0353125, -0.0096875, 1e-12, 4.2114467577077, 0.0488431682111475
0.0359375, -0.0096875, 1e-12, 4.21344590718899, 0.0461006981573313
0.0365625, -0.0096875, 1e-12, 4.21535533028193, 0.0435295089806603
0.0371875, -0.0096875, 1e-12, 4.21717834657412, 0.0411173580691263
0.0378125, -0.0096875, 1e-12, 4.21891827179103, 0.0388530077957928
0.0384375, -0.0096875, 1e-12, 4.22057839343106, 0.0367261328846647
0.0390625, -0.0096875, 1e-12, 4.22216195148951, 0.0347272370439215
0.0396875, -0.0096875, 1e-12, 4.22367212339068, 0.0328475778951899
0.0203125, -0.0090625, 1e-12, 4.11994080897108, 0.228396006404671
0.0209375, -0.0090625, 1e-12, 4.12440971887526, 0.211748276717232
0.0215625, -0.0090625, 1e-12, 4.12902246422873, 0.196509114682851
0.0221875, -0.0090625, 1e-12, 4.13370771918149, 0.182545896511446
0.0228125, -0.0090625, 1e-12, 4.13840922716473, 0.169738804477223
0.0234375, -0.0090625, 1e-12, 4.14308293871035, 0.157979764511642
0.0240625, -0.0090625, 1e-12, 4.14769468714193, 0.147171399281007
0.0246875, -0.0090625, 1e-12, 4.15221829998559, 0.137226025513992
0.0253125, -0.0090625, 1e-12, 4.15663406357314, 0.128064712232316
0.0259375, -0.0090625, 1e-12, 4.16092747415408, 0.119616408363321
0.0265625, -0.0090625, 1e-12, 4.16508822161316, 0.111817142777849
0.0271875, -0.0090625, 1e-12, 4.16910936219326, 0.104609296264001
0.0278125, -0.0090625, 1e-12, 4.17298664493135, 0.0979409427310175
0.0284375, -0.0090625, 1e-12, 4.17671796321475, 0.0917652556263628
0.0290625, -0.0090625, 1e-12, 4.18030290827136, 0.0860399748540172
0.0296875, -0.0090625, 1e-12, 4.18374240577291, 0.0807269292002287
